lsms_id,country,cluster_id,year,lat,lon,asset_index,n
tz_0504005303_2012,tz,0504005303,2012,-8.664190292358398,36.720741271972656,0.24572644243148425,7
tz_0504007002_2008,tz,0504007002,2008,-8.736479759216309,36.72077178955078,-1.000715847646682,4
tz_0504007002_2012,tz,0504007002,2012,-8.736479759216309,36.72077178955078,-0.5560498543731146,4
tz_0505009001_2008,tz,0505009001,2008,-6.875410079956055,37.59038162231445,-1.5368780857125668,3
tz_0505009001_2012,tz,0505009001,2012,-6.875410079956055,37.59038162231445,-0.36213494995701817,3
tz_0505009333_2008,tz,0505009333,2008,-6.800690174102783,37.64569091796875,0.5543139421657481,4
tz_0505009333_2012,tz,0505009333,2012,-6.800690174102783,37.64569091796875,1.138026736189076,4
tz_0505019314_2008,tz,0505019314,2008,-6.741829872131348,37.664459228515625,2.0191197122383593,3
tz_0505019314_2012,tz,0505019314,2012,-6.741829872131348,37.664459228515625,2.4818222902244513,3
tz_0506008006_2008,tz,0506008006,2008,-6.1839799880981445,37.71067810058594,-1.038680842265346,3
tz_0506008006_2012,tz,0506008006,2012,-6.1839799880981445,37.71067810058594,-0.6079233469189159,3
tz_0506009003_2008,tz,0506009003,2008,-5.956399917602539,37.661678314208984,-1.6960959019935156,5
tz_0506009003_2012,tz,0506009003,2012,-5.956399917602539,37.661678314208984,-1.6058538282772368,5
tz_0506011001_2008,tz,0506011001,2008,-7.185490131378174,37.559810638427734,-1.642195502173232,3
tz_0506011001_2012,tz,0506011001,2012,-7.185490131378174,37.559810638427734,-1.7388855376171424,3
tz_0601006018_2008,tz,0601006018,2008,-6.441180229187012,38.901878356933594,1.617596132716105,5
tz_0601006018_2012,tz,0601006018,2012,-6.441180229187012,38.901878356933594,1.5679512352468044,5
tz_0601012001_2008,tz,0601012001,2008,-6.63100004196167,38.347930908203125,-0.46271587117065227,5
tz_0601012001_2012,tz,0601012001,2012,-6.63100004196167,38.347930908203125,0.23244330451469014,5
tz_0602005001_2008,tz,0602005001,2008,-6.616330146789551,38.794960021972656,-0.15249826653998325,4
tz_0602005001_2012,tz,0602005001,2012,-6.616330146789551,38.794960021972656,0.02814252584449091,4
tz_0603013001_2008,tz,0603013001,2008,-6.929200172424316,38.72658157348633,-0.35603615520203624,5
tz_0603013001_2012,tz,0603013001,2012,-6.929200172424316,38.72658157348633,-0.1583951222560976,5
tz_0604010006_2008,tz,0604010006,2008,-7.4239702224731445,39.100711822509766,-1.2707171064660088,4
tz_0604010006_2012,tz,0604010006,2012,-7.4239702224731445,39.100711822509766,-1.3132447825239304,4
tz_0605012004_2008,tz,0605012004,2008,-8.061220169067383,39.151248931884766,-1.8441961205599435,3
tz_0605012004_2012,tz,0605012004,2012,-8.061220169067383,39.151248931884766,-1.4138197151906806,3
tz_0605012302_2008,tz,0605012302,2008,-8.125419616699219,39.21821975708008,-0.5589889161482926,3
tz_0605012302_2012,tz,0605012302,2012,-8.125419616699219,39.21821975708008,-0.6220444497624955,3
tz_0606007003_2008,tz,0606007003,2008,-8.050180435180664,39.73046875,-0.5224225945877893,8
tz_0606007003_2012,tz,0606007003,2012,-8.050180435180664,39.73046875,-0.4269582443430311,8
tz_0701001034_2008,tz,0701001034,2008,-6.816870212554932,39.254600524902344,2.1203720694820993,5
tz_0701001034_2012,tz,0701001034,2012,-6.816870212554932,39.254600524902344,3.1880743351408904,5
tz_0701004024_2008,tz,0701004024,2008,-6.797359943389893,39.24053955078125,1.3119952286470904,3
tz_0701004024_2012,tz,0701004024,2012,-6.797359943389893,39.24053955078125,1.7385686474247641,3
tz_0701004136_2008,tz,0701004136,2008,-6.792109966278076,39.2464714050293,1.956995043325269,5
tz_0701004136_2012,tz,0701004136,2012,-6.792109966278076,39.2464714050293,2.3222781582567116,5
tz_0701004145_2008,tz,0701004145,2008,-6.782989978790283,39.25127029418945,0.8712792314085703,5
tz_0701004145_2012,tz,0701004145,2012,-6.782989978790283,39.25127029418945,1.2360213701324263,5
tz_0701005008_2008,tz,0701005008,2008,-6.798850059509277,39.25600814819336,1.409008839778137,3
tz_0701005008_2012,tz,0701005008,2012,-6.798850059509277,39.25600814819336,1.473792363510422,3
tz_0701006104_2008,tz,0701006104,2008,-6.781469821929932,39.26945877075195,3.1656430884710813,5
tz_0701006104_2012,tz,0701006104,2012,-6.781469821929932,39.26945877075195,3.123709130701121,5
tz_0701007028_2008,tz,0701007028,2008,-6.785739898681641,39.26776885986328,1.3444679878679762,6
tz_0701007028_2012,tz,0701007028,2012,-6.785739898681641,39.26776885986328,1.8105542356868352,6
tz_0701009004_2008,tz,0701009004,2008,-6.81003999710083,39.2606086730957,0.7284520432876427,5
tz_0701009004_2012,tz,0701009004,2012,-6.81003999710083,39.2606086730957,1.4573603582702188,5
tz_0701010071_2008,tz,0701010071,2008,-6.7948899269104,39.217498779296875,1.95313322096993,3
tz_0701010071_2012,tz,0701010071,2012,-6.7948899269104,39.217498779296875,2.155323827493668,3
tz_0701011066_2008,tz,0701011066,2008,-6.799039840698242,39.227169036865234,1.5585443879347531,3
tz_0701011066_2012,tz,0701011066,2012,-6.799039840698242,39.227169036865234,1.3433005412131964,3
tz_0701011100_2008,tz,0701011100,2008,-6.794869899749756,39.2240104675293,2.0779334374282814,4
tz_0701011100_2012,tz,0701011100,2012,-6.794869899749756,39.2240104675293,2.635516160630817,4
tz_0701011145_2008,tz,0701011145,2008,-6.7849202156066895,39.236358642578125,0.6807801312534386,4
tz_0701011145_2012,tz,0701011145,2012,-6.7849202156066895,39.236358642578125,2.263477134868893,4
tz_0701013002_2008,tz,0701013002,2008,-6.754280090332031,39.07978057861328,-0.025924447250675036,6
tz_0701013002_2012,tz,0701013002,2012,-6.754280090332031,39.07978057861328,0.5728640368635182,6
tz_0701016454_2008,tz,0701016454,2008,-6.697400093078613,39.19240188598633,0.3051523110469237,5
tz_0701016454_2012,tz,0701016454,2012,-6.697400093078613,39.19240188598633,1.1873166793478638,5
tz_0701018003_2008,tz,0701018003,2008,-6.666450023651123,39.07603073120117,-0.6433828412858762,4
tz_0701018003_2012,tz,0701018003,2012,-6.666450023651123,39.07603073120117,0.1916418880505509,4
tz_0701018004_2008,tz,0701018004,2008,-6.683899879455566,39.10887908935547,-0.24765116717316987,6
tz_0701018004_2012,tz,0701018004,2012,-6.683899879455566,39.10887908935547,0.4610706007106518,6
tz_0701019072_2008,tz,0701019072,2008,-6.7961201667785645,39.20460891723633,0.9436353236133259,3
tz_0701019072_2012,tz,0701019072,2012,-6.7961201667785645,39.20460891723633,1.6554967442695594,3
tz_0701021174_2008,tz,0701021174,2008,-6.798120021820068,39.24747848510742,1.4595390994608766,5
tz_0701021174_2012,tz,0701021174,2012,-6.798120021820068,39.24747848510742,2.607338784373195,5
tz_0701022027_2008,tz,0701022027,2008,-6.790060043334961,39.20996856689453,3.237837713000682,5
tz_0701022027_2012,tz,0701022027,2012,-6.790060043334961,39.20996856689453,3.376646796734136,5
tz_0701022050_2008,tz,0701022050,2008,-6.780370235443115,39.22378158569336,2.243279725949448,3
tz_0701022050_2012,tz,0701022050,2012,-6.780370235443115,39.22378158569336,2.3240648295247506,3
tz_0701024036_2008,tz,0701024036,2008,-6.790740013122559,39.15375900268555,1.6187697770059635,4
tz_0701024036_2012,tz,0701024036,2012,-6.790740013122559,39.15375900268555,1.4717614638970997,4
tz_0702001125_2008,tz,0702001125,2008,-6.879039764404297,39.17002868652344,1.5697359630087049,4
tz_0702001125_2012,tz,0702001125,2012,-6.879039764404297,39.17002868652344,2.088733192721282,4
tz_0702002001_2008,tz,0702002001,2008,-6.864429950714111,39.128868103027344,-0.49989747700662923,7
tz_0702002001_2012,tz,0702002001,2012,-6.864429950714111,39.128868103027344,0.08362100364987436,7
tz_0702002329_2008,tz,0702002329,2008,-6.91526985168457,39.16345977783203,1.5152158371387758,5
tz_0702002329_2012,tz,0702002329,2012,-6.91526985168457,39.16345977783203,1.2994923859213359,5
tz_0702010047_2008,tz,0702010047,2008,-6.838640213012695,39.24079895019531,-0.32873704528093783,4
tz_0702010047_2012,tz,0702010047,2012,-6.838640213012695,39.24079895019531,0.5544358296374008,4
tz_0703001075_2008,tz,0703001075,2008,-6.836730003356934,39.320350646972656,1.0635198937001447,6
tz_0703001075_2012,tz,0703001075,2012,-6.836730003356934,39.320350646972656,2.022108192640798,6
tz_0703002004_2008,tz,0703002004,2008,-6.835000038146973,39.32583999633789,-0.6028781958308413,3
tz_0703002004_2012,tz,0703002004,2012,-6.835000038146973,39.32583999633789,-0.16506692105766957,3
tz_0703003001_2008,tz,0703003001,2008,-6.920360088348389,39.324501037597656,-0.03720778757045043,4
tz_0703003001_2012,tz,0703003001,2012,-6.920360088348389,39.324501037597656,0.20109264623472228,4
tz_0703003002_2008,tz,0703003002,2008,-6.862360000610352,39.345008850097656,-0.409476821916612,4
tz_0703003002_2012,tz,0703003002,2012,-6.862360000610352,39.345008850097656,0.29688168205032206,4
tz_0703010003_2008,tz,0703010003,2008,-6.9228901863098145,39.25572967529297,1.3095743190333553,4
tz_0703010003_2012,tz,0703010003,2012,-6.9228901863098145,39.25572967529297,2.1545355789948593,4
tz_0703010188_2008,tz,0703010188,2008,-6.935880184173584,39.25001907348633,1.604608692636852,6
tz_0703010188_2012,tz,0703010188,2012,-6.935880184173584,39.25001907348633,1.6429938812134919,6
tz_0703012048_2008,tz,0703012048,2008,-6.832870006561279,39.28047180175781,2.300899052026857,3
tz_0703012048_2012,tz,0703012048,2012,-6.832870006561279,39.28047180175781,2.75319430200279,3
tz_0703014059_2008,tz,0703014059,2008,-6.873449802398682,39.2765007019043,1.5203976832668955,3
tz_0703014059_2012,tz,0703014059,2012,-6.873449802398682,39.2765007019043,1.5592997343712236,3
tz_0703018025_2008,tz,0703018025,2008,-6.857260227203369,39.26980972290039,1.8335535667697682,4
tz_0703018025_2012,tz,0703018025,2012,-6.857260227203369,39.26980972290039,2.1476227406353328,4
tz_0703019096_2008,tz,0703019096,2008,-6.856709957122803,39.25339889526367,0.6024433243242981,5
tz_0703019096_2012,tz,0703019096,2012,-6.856709957122803,39.25339889526367,1.1136514208163162,5
tz_0703021077_2008,tz,0703021077,2008,-6.882150173187256,39.27342987060547,0.8740468839924322,5
tz_0703021077_2012,tz,0703021077,2012,-6.882150173187256,39.27342987060547,0.8281434439615862,5
tz_0703021156_2008,tz,0703021156,2008,-6.9264397621154785,39.26852035522461,0.3435993475799573,4
tz_0703021156_2012,tz,0703021156,2012,-6.9264397621154785,39.26852035522461,0.6860801543216224,4
tz_0703022036_2008,tz,0703022036,2008,-6.86322021484375,39.25944900512695,1.0410451519414592,8
tz_0703022036_2012,tz,0703022036,2012,-6.86322021484375,39.25944900512695,1.5744745346683369,8
tz_0703023003_2008,tz,0703023003,2008,-7.157939910888672,39.52511978149414,-1.1923398596890344,3
tz_0703023003_2012,tz,0703023003,2012,-7.157939910888672,39.52511978149414,-0.6921861077661355,3
tz_0703023004_2008,tz,0703023004,2008,-7.0995001792907715,39.437259674072266,-1.027610760745202,3
tz_0703023004_2012,tz,0703023004,2012,-7.0995001792907715,39.437259674072266,-0.1879111879915526,3
tz_0801001003_2008,tz,0801001003,2008,-8.576160430908203,39.23249816894531,-1.8410635995699693,5
tz_0801001003_2012,tz,0801001003,2012,-8.576160430908203,39.23249816894531,-1.6909217176871891,5
tz_0801008003_2008,tz,0801008003,2008,-8.826539993286133,38.87871170043945,-0.7433411451154834,5
tz_0801008003_2012,tz,0801008003,2012,-8.826539993286133,38.87871170043945,-0.5163694016596669,5
tz_0801016007_2008,tz,0801016007,2008,-9.106229782104492,39.56222152709961,-1.694718086693358,3
tz_0801016007_2012,tz,0801016007,2012,-9.106229782104492,39.56222152709961,-0.8275144343326564,3
tz_0801018310_2008,tz,0801018310,2008,-8.74722957611084,39.415199279785156,0.2985505183765106,4
tz_0801018310_2012,tz,0801018310,2012,-8.74722957611084,39.415199279785156,0.0057121237773938155,4
tz_0801020318_2008,tz,0801020318,2008,-8.929189682006836,39.53435134887695,1.5920436944434702,6
tz_0801020318_2012,tz,0801020318,2012,-8.929189682006836,39.53435134887695,2.323297352981141,6
tz_0802013003_2008,tz,0802013003,2008,-10.23449993133545,39.28192901611328,-1.21183192887065,4
tz_0802013003_2012,tz,0802013003,2012,-10.23449993133545,39.28192901611328,-0.9844768206442045,4
tz_0802024002_2008,tz,0802024002,2008,-9.922980308532715,39.32835006713867,-1.4997117924275458,6
tz_0802024002_2012,tz,0802024002,2012,-9.922980308532715,39.32835006713867,-1.3370208338769571,6
tz_0804004002_2008,tz,0804004002,2008,-9.595120429992676,37.403099060058594,-1.7486636255781272,4
tz_0804004002_2012,tz,0804004002,2012,-9.595120429992676,37.403099060058594,-1.7973788252953975,4
tz_0806012001_2008,tz,0806012001,2008,-9.993619918823242,39.683231353759766,-1.2395466565173623,5
tz_0806012001_2012,tz,0806012001,2012,-9.993619918823242,39.683231353759766,-0.9841211186466927,5
tz_0901012006_2008,tz,0901012006,2008,-10.43340015411377,39.77962875366211,-0.9137941248184714,4
tz_0901012006_2012,tz,0901012006,2012,-10.43340015411377,39.77962875366211,-0.8282975161312813,4
tz_0902001360_2008,tz,0902001360,2008,-10.920880317687988,39.29269027709961,3.1212999835657276,4
tz_0902001360_2012,tz,0902001360,2012,-10.920880317687988,39.29269027709961,2.225565023004527,4
tz_0902015007_2008,tz,0902015007,2008,-10.727789878845215,39.40541076660156,-1.3165795806186698,4
tz_0902015007_2012,tz,0902015007,2012,-10.727789878845215,39.40541076660156,-0.9533097848180412,4
tz_0902018005_2008,tz,0902018005,2008,-10.833490371704102,39.38814926147461,-0.251825012282505,4
tz_0902018005_2012,tz,0902018005,2012,-10.833490371704102,39.38814926147461,0.3374956938333662,4
tz_0903020004_2008,tz,0903020004,2008,-10.9202299118042,38.476280212402344,-1.161358122810065,3
tz_0903020004_2012,tz,0903020004,2012,-10.9202299118042,38.476280212402344,-0.5737928280756479,3
tz_0903027004_2008,tz,0903027004,2008,-10.783430099487305,39.11280059814453,0.2677514172969761,3
tz_0903027004_2012,tz,0903027004,2012,-10.783430099487305,39.11280059814453,1.2213957856960822,3
tz_0905012003_2008,tz,0905012003,2008,-10.311989784240723,40.1469612121582,-1.2451891129079506,3
tz_0905012003_2012,tz,0905012003,2012,-10.311989784240723,40.1469612121582,-0.6079815087035034,3
tz_1001003004_2008,tz,1001003004,2008,-10.971429824829102,37.39884948730469,-1.1805873841519094,5
tz_1001003004_2012,tz,1001003004,2012,-10.971429824829102,37.39884948730469,-1.4121208557106408,5
tz_1001003305_2008,tz,1001003305,2008,-11.026280403137207,37.36246871948242,-0.4806904634857869,6
tz_1001003305_2012,tz,1001003305,2012,-11.026280403137207,37.36246871948242,0.1692142080241313,6
tz_1001003306_2008,tz,1001003306,2008,-11.062239646911621,37.305179595947266,-0.272592577544814,7
tz_1001003306_2012,tz,1001003306,2012,-11.062239646911621,37.305179595947266,-0.04524406252568297,7
tz_1001003325_2008,tz,1001003325,2008,-11.072449684143066,37.31924819946289,-0.9933890273291882,4
tz_1001003325_2012,tz,1001003325,2012,-11.072449684143066,37.31924819946289,-1.0207722898568827,4
tz_1001019004_2008,tz,1001019004,2008,-11.011940002441406,37.26911163330078,-1.5719863848702622,3
tz_1001019004_2012,tz,1001019004,2012,-11.011940002441406,37.26911163330078,-0.9351561301367717,3
tz_1002007004_2008,tz,1002007004,2008,-11.497010231018066,35.60763168334961,-1.5386936565719949,5
tz_1002007004_2012,tz,1002007004,2012,-11.497010231018066,35.60763168334961,-1.2039618587798246,5
tz_1002009003_2008,tz,1002009003,2008,-10.569930076599121,35.353458404541016,-1.061633709254095,6
tz_1002009003_2012,tz,1002009003,2012,-10.569930076599121,35.353458404541016,-1.1503171221822146,6
tz_1002011311_2008,tz,1002011311,2008,-10.60552978515625,35.48897933959961,-0.913234149656524,6
tz_1002011311_2012,tz,1002011311,2012,-10.60552978515625,35.48897933959961,-0.14659128452784057,6
tz_1002014004_2008,tz,1002014004,2008,-10.792059898376465,35.75553894042969,-1.3669961439558211,4
tz_1002014004_2012,tz,1002014004,2012,-10.792059898376465,35.75553894042969,-1.5213488476895467,4
tz_1003013001_2008,tz,1003013001,2008,-11.315449714660645,34.78630065917969,-0.9406885680135203,4
tz_1003013001_2012,tz,1003013001,2012,-11.315449714660645,34.78630065917969,-0.28297708285551826,4
tz_1003014002_2008,tz,1003014002,2008,-11.170319557189941,34.9964714050293,-1.1705467653370196,5
tz_1003014002_2012,tz,1003014002,2012,-11.170319557189941,34.9964714050293,-0.952721560816833,5
tz_1003018003_2008,tz,1003018003,2008,-11.108790397644043,34.64216995239258,-1.0826994876590892,7
tz_1003018003_2012,tz,1003018003,2012,-11.108790397644043,34.64216995239258,0.16280665375501238,7
tz_1003022002_2008,tz,1003022002,2008,-10.987449645996094,34.89339065551758,-1.4032966752107072,7
tz_1003022002_2012,tz,1003022002,2012,-10.987449645996094,34.89339065551758,-0.8044928984152264,7
tz_1003037001_2008,tz,1003037001,2008,-10.566309928894043,34.61722946166992,-1.3651007647567006,3
tz_1003037001_2012,tz,1003037001,2012,-10.566309928894043,34.61722946166992,-1.150723552545465,3
tz_1005006001_2008,tz,1005006001,2008,-10.481610298156738,35.688018798828125,-0.8452381212110488,5
tz_1005006001_2012,tz,1005006001,2012,-10.481610298156738,35.688018798828125,-0.47346658815337034,5
tz_1005009001_2008,tz,1005009001,2008,-10.098759651184082,35.902950286865234,-1.6467250780562765,4
tz_1005009001_2012,tz,1005009001,2012,-10.098759651184082,35.902950286865234,-1.508369765585289,4
tz_1005011005_2008,tz,1005011005,2008,-10.548080444335938,36.321861267089844,-1.359509672736922,5
tz_1005011005_2012,tz,1005011005,2012,-10.548080444335938,36.321861267089844,-1.123255745071572,5
tz_1101002005_2008,tz,1101002005,2008,-7.6761298179626465,35.73630905151367,-1.3186538021406462,4
tz_1101002005_2012,tz,1101002005,2012,-7.6761298179626465,35.73630905151367,-0.49469273825932475,4
tz_1101012002_2008,tz,1101012002,2008,-7.940420150756836,35.064781188964844,-0.6967543645946221,5
tz_1101012002_2012,tz,1101012002,2012,-7.940420150756836,35.064781188964844,0.05529319948908602,5
tz_1102010004_2008,tz,1102010004,2008,-8.550919532775879,34.839271545410156,-1.2889754738545676,3
tz_1102010004_2012,tz,1102010004,2012,-8.550919532775879,34.839271545410156,-0.14189805054812263,3
tz_1102012001_2008,tz,1102012001,2008,-8.402629852294922,34.74557876586914,-0.8429002713607123,4
tz_1102012001_2012,tz,1102012001,2012,-8.402629852294922,34.74557876586914,-0.598166961409762,4
tz_1102028002_2008,tz,1102028002,2008,-8.521160125732422,35.35015106201172,0.3145616240461379,5
tz_1102028002_2012,tz,1102028002,2012,-8.521160125732422,35.35015106201172,1.0517301306110507,5
tz_1103011306_2008,tz,1103011306,2008,-8.976869583129883,33.95320129394531,-1.3485500208929377,3
tz_1103011306_2012,tz,1103011306,2012,-8.976869583129883,33.95320129394531,-0.49848620169738883,3
tz_1104001001_2008,tz,1104001001,2008,-9.2803497314453125,34.71855163574219,-0.7444127214998559,6
